"","ivg_recours","ivg_horsdep","ivg_ville","ivg_chir","ivg_ag","ivg_1314","ivg_privé","img_recours","dens_nb_gynec_2020","proxmat_2000","proxmat_2008","proxmat_2017","dens_nb_sgf_.2020","dens_nb_medg_2020","icf_.2020","ivg_recours","ivg_horsdep","ivg_ville","ivg_chir","ivg_ag","ivg_1314","ivg_privé","img_recours","dens_nb_gynec_2020","proxmat_2000","proxmat_2008","proxmat_2017","dens_nb_sgf_.2020","dens_nb_medg_2020","icf_.2020","clust","codgeo","dens_nb_gynec_2020","proxmat_2000","proxmat_2008","proxmat_2017","dens_nb_sgf_.2020","dens_nb_medg_2020","icf_.2020"
"13",1889.93971744005,8.62636232778121,38.6288998357964,20.1178538199111,85.9198355601233,6.04106567113524,29.4117647058824,97.1736246343867,28.2,0,0,0,25.5,125.8,198,1889.93971744005,8.62636232778121,38.6288998357964,20.1178538199111,85.9198355601233,6.04106567113524,29.4117647058824,97.1736246343867,28.2,0,0,0,25.5,125.8,198,"3","13","28.2","0","0","0","25.5","125.8",198
"14",964.374858180168,10.0436681222707,22.6625386996904,25.4840724547158,80.6372549019608,7.97101449275362,33.3333333333333,60.9078857798001,13.9,0,0,0,20.2,91.8,168,964.374858180168,10.0436681222707,22.6625386996904,25.4840724547158,80.6372549019608,7.97101449275362,33.3333333333333,60.9078857798001,13.9,0,0,0,20.2,91.8,168,"3","14","13.9","0","0","0","20.2","91.8",168
"15",962.325962325962,14.2372881355932,0.709219858156028,17.921146953405,98,1.07913669064748,33.3333333333333,13.6500136500137,6.3,3,12.4,13.1,20.4,96.7,170,962.325962325962,14.2372881355932,0.709219858156028,17.921146953405,98,1.07913669064748,33.3333333333333,13.6500136500137,6.3,3,12.4,13.1,20.4,96.7,170,"1","15","6.3","3","12.4","13.1","20.4","96.7",170
"16",1205.96346984441,13.6460554371002,42.0711974110032,19.304152637486,95.9302325581395,7.45697896749522,33.3333333333333,16.9121090700942,14.2,3.8,4,3.7,21.9,73.6,170,1205.96346984441,13.6460554371002,42.0711974110032,19.304152637486,95.9302325581395,7.45697896749522,33.3333333333333,16.9121090700942,14.2,3.8,4,3.7,21.9,73.6,170,"1","16","14.2","3.8","4","3.7","21.9","73.6",170
"17",1262.21642653135,10.789766407119,17.2375070185289,20.373613543491,99.4269340974212,5.19835841313269,28.5714285714286,43.231444142848,10.7,1.7,1.8,2.7,21.4,102.8,168,1262.21642653135,10.789766407119,17.2375070185289,20.373613543491,99.4269340974212,5.19835841313269,28.5714285714286,43.231444142848,10.7,1.7,1.8,2.7,21.4,102.8,168,"1","17","10.7","1.7","1.8","2.7","21.4","102.8",168
"18",1203.74008014457,15.5778894472362,5.74412532637076,23.936170212766,98.3333333333333,5.62587904360056,25,20.4290091930541,9.8,0.2,0.1,0.1,15,68.2,183,1203.74008014457,15.5778894472362,5.74412532637076,23.936170212766,98.3333333333333,5.62587904360056,25,20.4290091930541,9.8,0.2,0.1,0.1,15,68.2,183,"1","18","9.8","0.2","0.1","0.1","15","68.2",183
"19",1520.70685820761,9.21658986175115,4.87483530961792,23.7516869095816,99.4318181818182,2.52100840336134,25,20.0356634809962,9.4,2.4,3.6,3.4,21.5,86,176,1520.70685820761,9.21658986175115,4.87483530961792,23.7516869095816,99.4318181818182,2.52100840336134,25,20.0356634809962,9.4,2.4,3.6,3.4,21.5,86,176,"1","19","9.4","2.4","3.6","3.4","21.5","86",176
"21",1108.4131480732,7.6647564469914,40.3651115618661,32.2001888574127,79.1788856304985,9.36768149882904,20,103.421916453078,15,0.3,0.4,2.6,24,98.8,167,1108.4131480732,7.6647564469914,40.3651115618661,32.2001888574127,79.1788856304985,9.36768149882904,20,103.421916453078,15,0.3,0.4,2.6,24,98.8,167,"3","21","15","0.3","0.4","2.6","24","98.8",167
"22",1055.47085727689,16.4658634538153,13.1851851851852,17.607223476298,94.4444444444444,4.40414507772021,16.6666666666667,40.6551737617763,9.2,0.1,0.2,0.2,21.5,77.2,192,1055.47085727689,16.4658634538153,13.1851851851852,17.607223476298,94.4444444444444,4.40414507772021,16.6666666666667,40.6551737617763,9.2,0.1,0.2,0.2,21.5,77.2,192,"1","22","9.2","0.1","0.2","0.2","21.5","77.2",192
"23",732.399523940309,36.4035087719298,0,42.0382165605096,100,3.125,0,4.57749702462693,5.7,12.9,12.3,12.3,17.1,86.8,168,732.399523940309,36.4035087719298,0,42.0382165605096,100,3.125,0,4.57749702462693,5.7,12.9,12.3,12.3,17.1,86.8,168,"1","23","5.7","12.9","12.3","12.3","17.1","86.8",168
"24",1216.80752862195,18.1328545780969,5.22167487684729,21.8562874251497,96.8036529680365,3.37197049525817,25,17.9823772702751,8.6,8,7.8,6.6,16.7,81.8,174,1216.80752862195,18.1328545780969,5.22167487684729,21.8562874251497,96.8036529680365,3.37197049525817,25,17.9823772702751,8.6,8,7.8,6.6,16.7,81.8,174,"1","24","8.6","8","7.8","6.6","16.7","81.8",174
"25",1048.44997215519,27.2264631043257,62.8186968838527,15.5270655270655,99.5412844036697,13.1528046421663,0,54.9470948579915,8.4,2.9,3.2,5.8,29.9,98.1,176,1048.44997215519,27.2264631043257,62.8186968838527,15.5270655270655,99.5412844036697,13.1528046421663,0,54.9470948579915,8.4,2.9,3.2,5.8,29.9,98.1,176,"3","25","8.4","2.9","3.2","5.8","29.9","98.1",176
"26",1389.50298861868,15.4557463672391,34.531526222746,20.5373134328358,98.2558139534884,7.811080835604,0,41.7587816261361,11.4,1.1,1,2,32.4,91.7,186,1389.50298861868,15.4557463672391,34.531526222746,20.5373134328358,98.2558139534884,7.811080835604,0,41.7587816261361,11.4,1.1,1,2,32.4,91.7,186,"1","26","11.4","1.1","1","2","32.4","91.7",186
"27",857.394316213838,37.7313432835821,17.135761589404,4.31472081218274,100,3.81526104417671,0,22.7124322175851,6,0,0,0,14,66.3,196,857.394316213838,37.7313432835821,17.135761589404,4.31472081218274,100,3.81526104417671,0,22.7124322175851,6,0,0,0,14,66.3,196,"1","27","6","0","0","0","14","66.3",196
"28",994.521618075656,24.4791666666667,28.7009063444109,16.0041841004184,99.3464052287582,7.71428571428571,20,24.0367762676896,8.9,0,3.9,3.5,17.2,58.8,198,994.521618075656,24.4791666666667,28.7009063444109,16.0041841004184,99.3464052287582,7.71428571428571,20,24.0367762676896,8.9,0,3.9,3.5,17.2,58.8,198,"1","28","8.9","0","3.9","3.5","17.2","58.8",198
"29",962.234570446406,8.64316755190729,21.4748380667663,27.1486349848332,99.6275605214153,6.22593068035944,28.5714285714286,50.820560272705,9.3,1.7,1.6,1.4,23.7,100.1,172,962.234570446406,8.64316755190729,21.4748380667663,27.1486349848332,99.6275605214153,6.22593068035944,28.5714285714286,50.820560272705,9.3,1.7,1.6,1.4,23.7,100.1,172,"1","29","9.3","1.7","1.6","1.4","23.7","100.1",172
"2A",1413.5393865872,17.5090252707581,28.3582089552239,14.9312377210216,100,4.04312668463612,66.6666666666667,47.469606265988,15.8,13,11.8,11.2,21.5,110.2,142,1413.5393865872,17.5090252707581,28.3582089552239,14.9312377210216,100,4.04312668463612,66.6666666666667,47.469606265988,15.8,13,11.8,11.2,21.5,110.2,142,"1","2A","15.8","13","11.8","11.2","21.5","110.2",142
"2B",1407.38934816818,12.8500823723229,10.0787401574803,8.62068965517241,100,1.77304964539007,50,39.8945012079168,10.2,33.5,32.4,32,12.7,88,127,1407.38934816818,12.8500823723229,10.0787401574803,8.62068965517241,100,1.77304964539007,50,39.8945012079168,10.2,33.5,32.4,32,12.7,88,127,"1","2B","10.2","33.5","32.4","32","12.7","88",127
"30",1387.42820160181,20.0154858691444,47.2303206997085,15.0423728813559,100,5.38152610441767,50,57.2075768257307,11.7,0.3,0.3,0.3,32.7,93.1,191,1387.42820160181,20.0154858691444,47.2303206997085,15.0423728813559,100,5.38152610441767,50,57.2075768257307,11.7,0.3,0.3,0.3,32.7,93.1,191,"3","30","11.7","0.3","0.3","0.3","32.7","93.1",191
"31",1368.95285456186,8.38598506605399,56.1881650177338,24.0920327058376,98.3425414364641,11.3333333333333,55.5555555555556,59.7974552860695,23.9,0.5,0.4,0.3,31.2,106.9,162,1368.95285456186,8.38598506605399,56.1881650177338,24.0920327058376,98.3425414364641,11.3333333333333,55.5555555555556,59.7974552860695,23.9,0.5,0.4,0.3,31.2,106.9,162,"3","31","23.9","0.5","0.4","0.3","31.2","106.9",162
"32",861.354561663444,32.6291079812207,47.2303206997085,17.8885630498534,100,3.95480225988701,0,80.3596092514,7.2,16.8,17.8,17,19.1,101.4,170,861.354561663444,32.6291079812207,47.2303206997085,17.8885630498534,100,3.95480225988701,0,80.3596092514,7.2,16.8,17.8,17,19.1,101.4,170,"1","32","7.2","16.8","17.8","17","19.1","101.4",170
"33",1311.08489651191,4.86837360259647,51.2704490080056,27.7224199288256,96.8549422336329,12.6791620727674,28.5714285714286,72.7873445853289,22.8,0.1,0.2,0.1,25.8,120.3,161,1311.08489651191,4.86837360259647,51.2704490080056,27.7224199288256,96.8549422336329,12.6791620727674,28.5714285714286,72.7873445853289,22.8,0.1,0.2,0.1,25.8,120.3,161,"3","33","22.8","0.1","0.2","0.1","25.8","120.3",161
"34",1638.50301154288,7.7027027027027,38.8476209596467,21.7177914110429,99.8116760828625,5.06160506160506,66.6666666666667,66.1190735434889,27,1.2,1.1,0.9,34.3,120.3,171,1638.50301154288,7.7027027027027,38.8476209596467,21.7177914110429,99.8116760828625,5.06160506160506,66.6666666666667,66.1190735434889,27,1.2,1.1,0.9,34.3,120.3,171,"3","34","27","1.2","1.1","0.9","34.3","120.3",171
"35",995.272455834785,7.53217259651779,21.0211267605634,34.1898643825839,32.776617954071,4.48979591836735,25,47.3104864569352,13.8,0,0,0,30.7,94.1,174,995.272455834785,7.53217259651779,21.0211267605634,34.1898643825839,32.776617954071,4.48979591836735,25,47.3104864569352,13.8,0,0,0,30.7,94.1,174,"2","35","13.8","0","0","0","30.7","94.1",174
"36",1039.63612735543,13.508064516129,11.6379310344828,9.78260869565217,100,4.16666666666667,0,11.2029755102955,7.2,3.5,3.3,3.1,14.3,67.5,181,1039.63612735543,13.508064516129,11.6379310344828,9.78260869565217,100,4.16666666666667,0,11.2029755102955,7.2,3.5,3.3,3.1,14.3,67.5,181,"1","36","7.2","3.5","3.3","3.1","14.3","67.5",181
"37",976.352501986764,7.86206896551724,12.1067031463748,56.2803608605135,25.5240443896424,5.3840063341251,20,62.7750582672748,13.2,0.7,1.1,1,23.4,96.7,174,976.352501986764,7.86206896551724,12.1067031463748,56.2803608605135,25.5240443896424,5.3840063341251,20,62.7750582672748,13.2,0.7,1.1,1,23.4,96.7,174,"2","37","13.2","0.7","1.1","1","23.4","96.7",174
"38",1041.95562260199,13.4798958634654,27.8791504636554,34.9485160508783,96.1005199306759,6.21739130434783,30,48.93420064269,15.4,1,1.1,0.9,33.6,94.7,185,1041.95562260199,13.4798958634654,27.8791504636554,34.9485160508783,96.1005199306759,6.21739130434783,30,48.93420064269,15.4,1,1.1,0.9,33.6,94.7,185,"1","38","15.4","1","1.1","0.9","33.6","94.7",185
"39",1006.26740947075,21.0873146622735,15.0519031141869,17.1628721541156,74.4897959183673,3.75,0,20.891364902507,2.7,1.4,1.2,1.6,24.2,87.4,180,1006.26740947075,21.0873146622735,15.0519031141869,17.1628721541156,74.4897959183673,3.75,0,20.891364902507,2.7,1.4,1.2,1.6,24.2,87.4,180,"1","39","2.7","1.4","1.2","1.6","24.2","87.4",180
"40",990.248370238673,24.6212121212121,43.525571273123,27.103825136612,100,5.87084148727984,25,8.62022520338344,8.9,7.8,7.5,6.4,31.1,101.9,173,990.248370238673,24.6212121212121,43.525571273123,27.103825136612,100,5.87084148727984,25,8.62022520338344,8.9,7.8,7.5,6.4,31.1,101.9,173,"1","40","8.9","7.8","7.5","6.4","31.1","101.9",173
"41",944.888562469987,15.6695156695157,3.73692077727952,41.8429003021148,25.2707581227437,5.4773082942097,33.3333333333333,33.8973475325556,8.5,0.3,0.4,0.2,24.7,82.1,191,944.888562469987,15.6695156695157,3.73692077727952,41.8429003021148,25.2707581227437,5.4773082942097,33.3333333333333,33.8973475325556,8.5,0.3,0.4,0.2,24.7,82.1,191,"2","41","8.5","0.3","0.4","0.2","24.7","82.1",191
"42",1226.66992741138,8.48341232227488,35.1155414589941,20.6218564243256,100,6.72804532577904,28.5714285714286,61.6947720628286,14.4,0,0.1,0.1,26.3,91.8,194,1226.66992741138,8.48341232227488,35.1155414589941,20.6218564243256,100,6.72804532577904,28.5714285714286,61.6947720628286,14.4,0,0.1,0.1,26.3,91.8,194,"3","42","14.4","0","0.1","0.1","26.3","91.8",194
"43",569.708478959171,46.875,26.5957446808511,15.6028368794326,97.7272727272727,2.92682926829268,0,10.1012141659427,9.3,3.2,3.2,3.3,24.7,89.6,179,569.708478959171,46.875,26.5957446808511,15.6028368794326,97.7272727272727,2.92682926829268,0,10.1012141659427,9.3,3.2,3.2,3.3,24.7,89.6,179,"1","43","9.3","3.2","3.2","3.3","24.7","89.6",179
"44",1073.86484758047,6.63973744004039,12.6550868486352,45.4683160817975,46.9739033870072,5.78993308117544,16.6666666666667,59.9552334257088,12.8,0,0,0,26,94.4,179,1073.86484758047,6.63973744004039,12.6550868486352,45.4683160817975,46.9739033870072,5.78993308117544,16.6666666666667,59.9552334257088,12.8,0,0,0,26,94.4,179,"2","44","12.8","0","0","0","26","94.4",179
"45",1138.56133862803,14.5498783454988,27.4760383386581,22.2103577148959,85.8173076923077,7.62331838565022,0,52.7448543453879,11.2,0,0,0.2,18.3,66.9,194,1138.56133862803,14.5498783454988,27.4760383386581,22.2103577148959,85.8173076923077,7.62331838565022,0,52.7448543453879,11.2,0,0,0.2,18.3,66.9,194,"1","45","11.2","0","0","0.2","18.3","66.9",194
"46",1076.15165821189,37.0600414078675,14.9863760217984,21.1864406779661,98.6666666666667,4.23452768729642,0,11.7291733865056,3.9,6.3,7.3,23.8,20.6,94.3,167,1076.15165821189,37.0600414078675,14.9863760217984,21.1864406779661,98.6666666666667,4.23452768729642,0,11.7291733865056,3.9,6.3,7.3,23.8,20.6,94.3,167,"1","46","3.9","6.3","7.3","23.8","20.6","94.3",167
"47",1404.27545510215,11.4604462474645,42.3191278493558,16.0443995963673,99.3710691823899,4.70383275261324,20,27.8349941546512,6.8,1.5,1.3,1.2,17.8,72.3,181,1404.27545510215,11.4604462474645,42.3191278493558,16.0443995963673,99.3710691823899,4.70383275261324,20,27.8349941546512,6.8,1.5,1.3,1.2,17.8,72.3,181,"1","47","6.8","1.5","1.3","1.2","17.8","72.3",181
"48",938.535149061465,25.5434782608696,20.9150326797386,16.6666666666667,96,4.16666666666667,0,6.13421666053245,9.2,13,12.6,11.9,27.5,96.7,149,938.535149061465,25.5434782608696,20.9150326797386,16.6666666666667,96,4.16666666666667,0,6.13421666053245,9.2,13,12.6,11.9,27.5,96.7,149,"1","48","9.2","13","12.6","11.9","27.5","96.7",149
"49",920.644699709845,11.0494169905608,2.75229357798165,44.0088348978465,53.9523212045169,5.92178770949721,0,52.1682101832346,9.9,0,0.1,0,28.6,95,185,920.644699709845,11.0494169905608,2.75229357798165,44.0088348978465,53.9523212045169,5.92178770949721,0,52.1682101832346,9.9,0,0.1,0,28.6,95,185,"2","49","9.9","0","0.1","0","28.6","95",185
"50",863.04727210307,8.05739514348786,20.2209944751381,19.9110122358176,99.4413407821229,8.67132867132867,25,34.331162205205,8,0.2,0.2,0.8,17.8,75.6,183,863.04727210307,8.05739514348786,20.2209944751381,19.9110122358176,99.4413407821229,8.67132867132867,25,34.331162205205,8,0.2,0.2,0.8,17.8,75.6,183,"1","50","8","0.2","0.2","0.8","17.8","75.6",183
"51",1225.02259262978,10.2150537634409,32.903981264637,22.7781047675103,99.2248062015504,7.05467372134039,28.5714285714286,96.1083298667394,15.6,0.2,0.2,0.3,25.1,92.7,174,1225.02259262978,10.2150537634409,32.903981264637,22.7781047675103,99.2248062015504,7.05467372134039,28.5714285714286,96.1083298667394,15.6,0.2,0.2,0.3,25.1,92.7,174,"3","51","15.6","0.2","0.2","0.3","25.1","92.7",174
"52",1267.9317745397,20.3619909502262,4.23162583518931,12.6168224299065,100,3.64963503649635,0,33.8868180277872,6.6,0.6,0.5,8.2,18.6,80.4,171,1267.9317745397,20.3619909502262,4.23162583518931,12.6168224299065,100,3.64963503649635,0,33.8868180277872,6.6,0.6,0.5,8.2,18.6,80.4,171,"1","52","6.6","0.6","0.5","8.2","18.6","80.4",171
"53",718.424101969872,15.6648451730419,5.04032258064516,27.0833333333333,86.1538461538462,6.03448275862069,0,8.69061413673233,4.7,0,0,0,14.9,65.1,199,718.424101969872,15.6648451730419,5.04032258064516,27.0833333333333,86.1538461538462,6.03448275862069,0,8.69061413673233,4.7,0,0,0,14.9,65.1,199,"1","53","4.7","0","0","0","14.9","65.1",199
"54",1150.59754040111,9.49015648662292,7.16643092880717,19.9617041646721,100,5.66905005107252,12.5,55.3328378693603,13.6,0,0,0,30.3,99.1,153,1150.59754040111,9.49015648662292,7.16643092880717,19.9617041646721,100,5.66905005107252,12.5,55.3328378693603,13.6,0,0,0,30.3,99.1,153,"1","54","13.6","0","0","0","30.3","99.1",153
"55",658.795566693363,38.5474860335196,18.4313725490196,7.96812749003984,100,0.483091787439614,0,25.8351202624848,6.4,2,2.2,2.3,26.9,77.7,177,658.795566693363,38.5474860335196,18.4313725490196,7.96812749003984,100,0.483091787439614,0,25.8351202624848,6.4,2,2.2,2.3,26.9,77.7,177,"1","55","6.4","2","2.2","2.3","26.9","77.7",177
"56",1131.55187674936,8.68131868131868,14.3763213530655,36.0151187904968,92.6536731634183,5.6390977443609,28.5714285714286,46.0515298677065,9.5,1.1,1,1,23.8,96,184,1131.55187674936,8.68131868131868,14.3763213530655,36.0151187904968,92.6536731634183,5.6390977443609,28.5714285714286,46.0515298677065,9.5,1.1,1,1,23.8,96,184,"1","56","9.5","1.1","1","1","23.8","96",184
"57",1028.49367696494,14.1718013773106,16.5369649805447,28.9410828025478,99.5873452544704,5.93260560037969,33.3333333333333,29.2140227309108,12.3,0,0.2,0.1,26.9,78.8,160,1028.49367696494,14.1718013773106,16.5369649805447,28.9410828025478,99.5873452544704,5.93260560037969,33.3333333333333,29.2140227309108,12.3,0,0.2,0.1,26.9,78.8,160,"1","57","12.3","0","0.2","0.1","26.9","78.8",160
"58",921.24141055652,21.038961038961,40.1639344262295,13.9344262295082,100,4.16666666666667,0,57.8922197890709,9.7,2.7,11.6,15.6,14.1,72.9,177,921.24141055652,21.038961038961,40.1639344262295,13.9344262295082,100,4.16666666666667,0,57.8922197890709,9.7,2.7,11.6,15.6,14.1,72.9,177,"1","58","9.7","2.7","11.6","15.6","14.1","72.9",177
"59",1255.25375565503,5.0085096036956,22.41297655695,25.4375303840544,32.58480649785,5.71649883810999,21.0526315789474,64.9474178571216,14.9,0,0,0,22,96.7,182,1255.25375565503,5.0085096036956,22.41297655695,25.4375303840544,32.58480649785,5.71649883810999,21.0526315789474,64.9474178571216,14.9,0,0,0,22,96.7,182,"2","59","14.9","0","0","0","22","96.7",182
"60",964.727743625046,26.1569416498994,37.0758483033932,14.57185778668,99.6563573883162,7.57825370675453,0,21.663048135293,11.8,0,0,0,16.7,63.6,188,964.727743625046,26.1569416498994,37.0758483033932,14.57185778668,99.6563573883162,7.57825370675453,0,21.663048135293,11.8,0,0,0,16.7,63.6,188,"1","60","11.8","0","0","0","16.7","63.6",188
"61",1027.56370200653,15.6673114119923,0,18.6528497409326,100,4.12371134020619,0,26.0362424494897,3.3,0,6.2,6.1,7.4,66.8,188,1027.56370200653,15.6673114119923,0,18.6528497409326,100,4.12371134020619,0,26.0362424494897,3.3,0,6.2,6.1,7.4,66.8,188,"1","61","3.3","0","6.2","6.1","7.4","66.8",188
"62",1106.66399839904,10.7634543178974,29.2947558770344,20.3878406708595,78.53470437018,6.0930576070901,0,55.1759627204894,8.9,0,0,0,17,86.5,189,1106.66399839904,10.7634543178974,29.2947558770344,20.3878406708595,78.53470437018,6.0930576070901,0,55.1759627204894,8.9,0,0,0,17,86.5,189,"1","62","8.9","0","0","0","17","86.5",189
"63",1143.22705148797,8.45771144278607,33.3333333333333,25.5214050493963,99.5698924731183,5.46047269763651,20,81.8335603095018,12.9,1.6,3.8,3.4,27.1,97.9,162,1143.22705148797,8.45771144278607,33.3333333333333,25.5214050493963,99.5698924731183,5.46047269763651,20,81.8335603095018,12.9,1.6,3.8,3.4,27.1,97.9,162,"3","63","12.9","1.6","3.8","3.4","27.1","97.9",162
"64",1201.86887792169,9.8314606741573,51.5372589890568,27.6150627615063,99.8106060606061,9.29978118161926,28.5714285714286,42.5883708695543,15.6,0.5,0.5,2.3,24.5,107.8,162,1201.86887792169,9.8314606741573,51.5372589890568,27.6150627615063,99.8106060606061,9.29978118161926,28.5714285714286,42.5883708695543,15.6,0.5,0.5,2.3,24.5,107.8,162,"3","64","15.6","0.5","0.5","2.3","24.5","107.8",162
"65",1116.16621170761,13.4715025906736,30.2536231884058,21.09375,99.0740740740741,6.38297872340426,20,38.4187645334142,7.8,0.6,3.5,4.9,17.5,100.8,178,1116.16621170761,13.4715025906736,30.2536231884058,21.09375,99.0740740740741,6.38297872340426,20,38.4187645334142,7.8,0.6,3.5,4.9,17.5,100.8,178,"1","65","7.8","0.6","3.5","4.9","17.5","100.8",178
"66",1791.15501800388,3.69978858350951,18.9690721649485,19.6382428940568,100,6.35838150289017,66.6666666666667,55.3965469485735,20.3,3.1,4.6,4.6,21.7,117.8,182,1791.15501800388,3.69978858350951,18.9690721649485,19.6382428940568,100,6.35838150289017,66.6666666666667,55.3965469485735,20.3,3.1,4.6,4.6,21.7,117.8,182,"3","66","20.3","3.1","4.6","4.6","21.7","117.8",182
"67",968.044099412367,3.97031539888683,6.16080751827358,13.9306965348267,99.748743718593,2.12234706616729,14.2857142857143,54.9220982263195,19,0,0.2,0.2,30.1,111.9,163,968.044099412367,3.97031539888683,6.16080751827358,13.9306965348267,99.748743718593,2.12234706616729,14.2857142857143,54.9220982263195,19,0,0.2,0.2,30.1,111.9,163,"1","67","19","0","0.2","0.2","30.1","111.9",163
"68",939.837398373984,6.21152770005596,5.13264129181084,14.7932440302854,98.4251968503937,4.55665024630542,20,37.940379403794,17,0,0,0,22.5,82.2,174,939.837398373984,6.21152770005596,5.13264129181084,14.7932440302854,98.4251968503937,4.55665024630542,20,37.940379403794,17,0,0,0,22.5,82.2,174,"1","68","17","0","0","0","22.5","82.2",174
